id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
3805,npdodge.com,unknown,,low,not_found,0,,,2026-02-14T08:10:37.266574,2026-02-24 07:00:50,2026-02-24 07:00:50
3806,ntxpm.com,propertyware,app.propertyware.com,high,secondary_page:/tenant-log-in/,0,,,2026-02-14T08:11:35.138488,2026-02-24 07:00:50,2026-02-24 07:00:50
3807,nrpm.net,unknown,,low,not_found,0,,,2026-02-14T08:11:09.490334,2026-02-24 07:00:50,2026-02-24 07:00:50
3808,ntrcommercial.com,unknown,,low,not_found,0,,,2026-02-14T08:11:19.732069,2026-02-24 07:00:50,2026-02-24 07:00:50
3809,nukeyrealty.com,appfolio,nukeyrealtyandpropertymanagement.appfolio.com,high,homepage_fetch,1,https://nukeyrealty.com/,,2026-02-14T08:12:04.474925,2026-02-24 07:00:50,2026-02-24 07:00:50
3810,nuvuproperties.com,appfolio,nuvu.appfolio.com,high,homepage_fetch,1,http://www.nuvuproperties.com,,2026-02-14T08:12:06.174613,2026-02-24 07:00:50,2026-02-24 07:00:50
3811,nviewproperties.com,appfolio,northview.appfolio.com,high,homepage_fetch,1,http://www.nviewproperties.com,,2026-02-14T08:12:06.830899,2026-02-24 07:00:50,2026-02-24 07:00:50
3812,nvpropertymanager.com,appfolio,inkrealty.appfolio.com,high,homepage_fetch,1,https://www.nvpropertymanager.com,,2026-02-14T08:12:07.725198,2026-02-24 07:00:50,2026-02-24 07:00:50
3813,nw-management.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:12:08.771304,2026-02-24 07:00:50,2026-02-24 07:00:50
3814,nwaelitepropertymanagement.com,appfolio,nwaelitepm.appfolio.com,high,homepage_fetch,1,http://www.nwaelitepropertymanagement.com,,2026-02-14T08:12:09.160423,2026-02-24 07:00:50,2026-02-24 07:00:50
3815,npsmanagement.com,appfolio,nationwide.appfolio.com,high,link_redirect:direct_link:pay rent,0,,,2026-02-14T08:10:59.546141,2026-02-24 07:00:50,2026-02-24 07:00:50
3816,nwmonline.com,appfolio,nwmassoc.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:12:35.347632,2026-02-24 07:00:50,2026-02-24 07:00:50
3817,nwpmanagement.net,appfolio,nwpmanagement.appfolio.com,high,homepage_fetch,1,http://www.nwpmanagement.net,,2026-02-14T08:12:36.447977,2026-02-24 07:00:50,2026-02-24 07:00:50
3818,nwpropertymgmt.com,rentmanager,ofmhp.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-14T08:12:37.464091,2026-02-24 07:00:50,2026-02-24 07:00:50
3819,nwtradition.com,propertyboss,own_h04010_52483.propertyboss.net,high,homepage_fetch,0,,,2026-02-14T08:12:38.772137,2026-02-24 07:00:50,2026-02-24 07:00:50
3820,nwvgroup.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:12:39.295195,2026-02-24 07:00:50,2026-02-24 07:00:50
3821,nulfmanagementservices.com,appfolio,nulfmanagementservices.appfolio.com,high,subdomain_probe,1,http://www.nulfmanagementservices.com,,2026-02-14T08:12:05.274744,2026-02-24 07:00:50,2026-02-24 07:00:50
3822,nuedgerealty.com,unknown,,low,not_found,0,,,2026-02-14T08:12:01.717816,2026-02-24 07:00:50,2026-02-24 07:00:50
3823,nxtmgt.com,yardi,,high,secondary_page:/about/,0,,,2026-02-14T08:12:55.480736,2026-02-24 07:00:50,2026-02-24 07:00:50
3824,nycbestmgmt.com,buildium,nycbest.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:13:09.865566,2026-02-24 07:00:50,2026-02-24 07:00:50
3825,nwarentalproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:12:09.905521,2026-02-24 07:00:50,2026-02-24 07:00:50
3826,nycapartmentmanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:13:04.919550,2026-02-24 07:00:50,2026-02-24 07:00:50
3827,oakcityproperties.com,propertyware,oakcityproperties.propertyware.com,high,homepage_fetch,0,,,2026-02-14T08:14:04.521469,2026-02-24 07:00:50,2026-02-24 07:00:50
3828,oaklandpropertymanagement.co,buildium,mpmoakland.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:14:04.764019,2026-02-24 07:00:50,2026-02-24 07:00:50
3829,oahurentalmanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:13:10.281092,2026-02-24 07:00:50,2026-02-24 07:00:50
3830,oakleypropertygroup.com,appfolio,oakley.appfolio.com,high,homepage_fetch,1,http://www.oakleypropertygroup.com,,2026-02-14T08:14:13.868742,2026-02-24 07:00:50,2026-02-24 07:00:50
3831,oakloopproperties.com,appfolio,apgpropertiesinc.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:14:14.860497,2026-02-24 07:00:50,2026-02-24 07:00:50
3832,oahuresidential.com,unknown,,low,not_found,0,,,2026-02-14T08:13:13.474774,2026-02-24 07:00:50,2026-02-24 07:00:50
3833,oakmontva.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:14:19.148514,2026-02-24 07:00:50,2026-02-24 07:00:50
3834,oakmontpropertymgmt.com,appfolio,oakmontpm.appfolio.com,high,homepage_fetch,1,http://www.oakmontpropertymgmt.com,,2026-02-14T08:14:18.259482,2026-02-24 07:00:50,2026-02-24 07:00:50
3835,oaktreepropertiesar.com,buildium,oaktreeproperties.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:14:19.569508,2026-02-24 07:00:50,2026-02-24 07:00:50
3836,oaktreepropertymgmt.com,appfolio,oaktreeprop.appfolio.com,high,homepage_fetch,1,http://www.oaktreepropertymgmt.com,,2026-02-14T08:14:19.802820,2026-02-24 07:00:50,2026-02-24 07:00:50
3837,oaktrustproperties.com,appfolio,oaktrustpmllc.appfolio.com,high,homepage_fetch,1,http://www.oaktrustproperties.com,,2026-02-14T08:14:20.470621,2026-02-24 07:00:50,2026-02-24 07:00:50
3838,oakstpm.com,appfolio,bzginternational.appfolio.com,high,secondary_page:/tenants/,1,http://www.oakstpm.com,,2026-02-14T08:14:19.448917,2026-02-24 07:00:50,2026-02-24 07:00:50
3839,oakwoodut.com,buildium,oakwoodpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:14:24.839536,2026-02-24 07:00:50,2026-02-24 07:00:50
3840,oasisrealtyinc.com,appfolio,oasisrealty.appfolio.com,high,homepage_fetch,1,http://www.oasisrealtyinc.com,,2026-02-14T08:14:28.520573,2026-02-24 07:00:50,2026-02-24 07:00:50
3841,nxdmanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:12:39.407452,2026-02-24 07:00:50,2026-02-24 07:00:50
3842,oakwoodokc.info,unknown,,low,not_found,0,,,2026-02-14T08:14:21.298004,2026-02-24 07:00:50,2026-02-24 07:00:50
3843,obpmllc.com,rentecdirect,,high,homepage_fetch,0,,,2026-02-14T08:15:06.120403,2026-02-24 07:00:50,2026-02-24 07:00:50
3844,oboylepropertymanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:14:29.392462,2026-02-24 07:00:50,2026-02-24 07:00:50
3845,ocalapropertymanagement.net,propertyware,app.propertyware.com,high,secondary_page:/tenants/,0,,,2026-02-14T08:15:29.807008,2026-02-24 07:00:50,2026-02-24 07:00:50
3846,oboylerealestate.com,unknown,,low,not_found,0,,,2026-02-14T08:14:42.323944,2026-02-24 07:00:50,2026-02-24 07:00:50
3847,oceanbluefloridapm.com,appfolio,oceanbluemanagement.appfolio.com,high,homepage_fetch,1,http://www.oceanbluefloridapm.com,,2026-02-14T08:15:39.157628,2026-02-24 07:00:50,2026-02-24 07:00:50
3848,obriensoldmine.com,unknown,,low,not_found,0,,,2026-02-14T08:15:06.840489,2026-02-24 07:00:50,2026-02-24 07:00:50
3849,oceanspropertymanagement.com,appfolio,oceansmanaginggroup.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:15:52.571617,2026-02-24 07:00:50,2026-02-24 07:00:50
3850,ocgoodlife.com,appfolio,goodlifepm.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:15:53.068829,2026-02-24 07:00:50,2026-02-24 07:00:50
3851,oceansidebeachrental.com,unknown,,low,not_found,0,,,2026-02-14T08:15:40.395246,2026-02-24 07:00:50,2026-02-24 07:00:50
3852,ocpropm.com,appfolio,ocpro.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:16:33.330695,2026-02-24 07:00:50,2026-02-24 07:00:50
3853,occmgmt.com,unknown,,low,not_found,0,,,2026-02-14T08:15:34.298333,2026-02-24 07:00:50,2026-02-24 07:00:50
3854,ocmanagementllc.com,unknown,,low,not_found,0,,,2026-02-14T08:15:54.097354,2026-02-24 07:00:50,2026-02-24 07:00:50
3855,odysseyresorts.com,trackhs,chat.trackhs.com,high,secondary_page:/contact/,0,,,2026-02-14T08:16:39.233874,2026-02-24 07:00:50,2026-02-24 07:00:50
3856,offcampuspropertymanagement.com,appfolio,ocpm.appfolio.com,high,homepage_fetch,1,http://www.offcampuspropertymanagement.com,,2026-02-14T08:16:52.977800,2026-02-24 07:00:50,2026-02-24 07:00:50
3857,offenhartz.co,rentmanager,offenhartz.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-14T08:16:53.835056,2026-02-24 07:00:50,2026-02-24 07:00:50
3858,ogburnproperties.com,appfolio,ogburnproperties.appfolio.com,high,homepage_fetch,1,http://www.ogburnproperties.com,,2026-02-14T08:16:56.850045,2026-02-24 07:00:50,2026-02-24 07:00:50
3859,ogdenre.com,custom:ogdenresidential.com,,medium,homepage_custom_portal,0,,,2026-02-14T08:16:57.688875,2026-02-24 07:00:50,2026-02-24 07:00:50
3860,ohanamarinecorpscommunities.com,yardi,ohanamarinecorpscommunities.rentcafe.com,high,homepage_fetch,0,,,2026-02-14T08:17:02.495342,2026-02-24 07:00:50,2026-02-24 07:00:50
3861,ohanaproperties.com,appfolio,ohana.appfolio.com,high,homepage_fetch,1,http://www.ohanaproperties.com,,2026-02-14T08:17:04.409923,2026-02-24 07:00:50,2026-02-24 07:00:50
3862,ocsignatureproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:16:33.817217,2026-02-24 07:00:50,2026-02-24 07:00:50
3863,ofallonpropertiestulsa.com,unknown,,low,not_found,0,,,2026-02-14T08:16:47.291636,2026-02-24 07:00:50,2026-02-24 07:00:50
3864,ohrepm.com,doorloop,55d4e12d.app.doorloop.com,high,homepage_fetch,0,,,2026-02-14T08:17:40.529325,2026-02-24 07:00:50,2026-02-24 07:00:50
3865,oishis.net,appfolio,oishispropertymgmt.appfolio.com,high,homepage_fetch,1,,,2026-02-14T08:17:44.090762,2026-02-24 07:00:50,2026-02-24 07:00:50
3866,okcmanagement.com,appfolio,reteamokc.appfolio.com,high,homepage_fetch,1,http://www.okcmanagement.com/tenants,,2026-02-14T08:17:45.464890,2026-02-24 07:00:50,2026-02-24 07:00:50
3867,okcreal.com,appfolio,teamokcreal.appfolio.com,high,homepage_fetch,1,https://www.okcreal.com,,2026-02-14T08:17:45.976333,2026-02-24 07:00:50,2026-02-24 07:00:50
3868,oklahomacitypropertymanagementinc.net,rentvine,pmiokcitylocal.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:17:46.881904,2026-02-24 07:00:50,2026-02-24 07:00:50
3869,oklahomapropertymanagementgroup.com,rentvine,edmondpremier.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:17:47.797288,2026-02-24 07:00:50,2026-02-24 07:00:50
3870,ohiocashfairoffer.com,unknown,,low,not_found,0,,,2026-02-14T08:17:05.306423,2026-02-24 07:00:50,2026-02-24 07:00:50
3871,ohiocashflow.com,unknown,,low,not_found,0,,,2026-02-14T08:17:26.957702,2026-02-24 07:00:50,2026-02-24 07:00:50
3872,okreddoors.com,unknown,,low,not_found,0,,,2026-02-14T08:17:48.770850,2026-02-24 07:00:50,2026-02-24 07:00:50
3873,oldsouthrealty.com,propertyboss,own_oldsouth_142040.propertyboss.net,high,homepage_fetch,0,,,2026-02-14T08:18:43.251022,2026-02-24 07:00:50,2026-02-24 07:00:50
3874,oldtownrealty.net,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:18:44.172550,2026-02-24 07:00:50,2026-02-24 07:00:50
3875,oldcitybrokers.us,unknown,,low,not_found,0,,,2026-02-14T08:17:59.872440,2026-02-24 07:00:50,2026-02-24 07:00:50
3876,oldtownsq.com,appfolio,oldtownsquare.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:18:44.572539,2026-02-24 07:00:50,2026-02-24 07:00:50
3877,olebay.com,rentvine,olebaymanagement.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:18:45.264538,2026-02-24 07:00:50,2026-02-24 07:00:50
3878,oldkingbloom.com,unknown,,low,not_found,0,,,2026-02-14T08:18:23.295601,2026-02-24 07:00:50,2026-02-24 07:00:50
3879,oakleafpm.com,unknown,,low,not_found,0,,,2026-02-14T08:14:04.925614,2026-02-24 07:00:50,2026-02-24 07:00:50
3880,olympicpropertymgmt.com,unknown,,low,not_found,0,,,2026-02-14T08:18:45.434874,2026-02-24 07:00:50,2026-02-24 07:00:50
3881,olympicviewgroup.com,unknown,,low,not_found,0,,,2026-02-14T08:18:45.963867,2026-02-24 07:00:50,2026-02-24 07:00:50
3882,omahapropertymanagement.com,appfolio,myoppm.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:19:47.522700,2026-02-24 07:00:50,2026-02-24 07:00:50
3883,omc.properties,appfolio,olympicmanagement.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:19:48.781906,2026-02-24 07:00:50,2026-02-24 07:00:50
3884,omnikeytexas.com,buildium,omnikeyrealtyllc.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:19:49.746484,2026-02-24 07:00:50,2026-02-24 07:00:50
3885,omnileases.com,appfolio,omnipropertymanagement.appfolio.com,high,homepage_fetch,1,http://omnileases.com,,2026-02-14T08:19:50.570993,2026-02-24 07:00:50,2026-02-24 07:00:50
3886,omnirealty.net,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:19:51.028532,2026-02-24 07:00:50,2026-02-24 07:00:50
3887,olyrents.com,propertyware,app.propertyware.com,high,secondary_page:/owner-portal/,0,,,2026-02-14T08:19:23.987732,2026-02-24 07:00:50,2026-02-24 07:00:50
3888,ompropertymanagementtx.com,tenantcloud,,high,homepage_fetch,0,,,2026-02-14T08:19:52.145343,2026-02-24 07:00:50,2026-02-24 07:00:50
3889,olympusproperty.com,yardi,,low,recovery:dns_spf,0,,,2026-02-14T08:19:08.146859,2026-02-24 07:00:50,2026-02-24 07:00:50
3890,omahamidtown.com,unknown,,low,not_found,0,,,2026-02-14T08:19:47.352260,2026-02-24 07:00:50,2026-02-24 07:00:50
3891,onenestpropertymanagement.com,appfolio,onenestrealestate.appfolio.com,high,homepage_fetch,1,http://www.onenestpropertymanagement.com,,2026-02-14T08:20:31.939847,2026-02-24 07:00:50,2026-02-24 07:00:50
3892,omsrentals.com,unknown,,low,not_found,0,,,2026-02-14T08:19:52.858686,2026-02-24 07:00:50,2026-02-24 07:00:50
3893,onesourceatlanta.com,appfolio,onesource.appfolio.com,high,homepage_fetch,1,http://www.onesourceatlanta.com,,2026-02-14T08:20:47.524290,2026-02-24 07:00:50,2026-02-24 07:00:50
3894,oneelmington.com,unknown,,low,not_found,0,,,2026-02-14T08:20:02.774891,2026-02-24 07:00:50,2026-02-24 07:00:50
3895,onesourceteam.com,buildium,onesourceteam.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:20:51.226027,2026-02-24 07:00:50,2026-02-24 07:00:50
3896,onestoppm.com,appfolio,onestoppm.appfolio.com,high,homepage_fetch,1,http://www.onestoppm.com,,2026-02-14T08:20:51.608372,2026-02-24 07:00:50,2026-02-24 07:00:50
3897,onetownecrestapts.com,realpage,1368483.onlineleasing.realpage.com,high,homepage_fetch,0,,,2026-02-14T08:20:52.413377,2026-02-24 07:00:50,2026-02-24 07:00:50
3898,onevillagepm.com,appfolio,onevillage.appfolio.com,high,homepage_fetch,1,http://onevillagepm.com,,2026-02-14T08:20:52.700187,2026-02-24 07:00:50,2026-02-24 07:00:50
3899,omnitrustproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:19:51.505605,2026-02-24 07:00:50,2026-02-24 07:00:50
3900,onewaypm.com,buildium,,high,secondary_page:/owners/,0,,,2026-02-14T08:20:53.287354,2026-02-24 07:00:50,2026-02-24 07:00:50
3901,oneseveninc.com,unknown,,low,not_found,0,,,2026-02-14T08:20:36.111717,2026-02-24 07:00:50,2026-02-24 07:00:50
3902,onpointid.com,appfolio,scpropertymanagement.appfolio.com,high,homepage_fetch,1,http://onpointid.com,,2026-02-14T08:21:35.102028,2026-02-24 07:00:50,2026-02-24 07:00:50
3903,onesourcehomesnc.com,unknown,,low,not_found,0,,,2026-02-14T08:20:48.316257,2026-02-24 07:00:50,2026-02-24 07:00:50
3904,onewayre.com,unknown,,low,not_found,0,,,2026-02-14T08:20:55.390592,2026-02-24 07:00:50,2026-02-24 07:00:50
3905,onsightpros.com,buildium,vbc.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:21:50.081879,2026-02-24 07:00:50,2026-02-24 07:00:50
3906,onislandtimeproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:21:01.549360,2026-02-24 07:00:50,2026-02-24 07:00:50
3907,onqpm.com,propertyware,app.propertyware.com,high,secondary_page:/resident-services/,0,,,2026-02-14T08:21:35.667798,2026-02-24 07:00:50,2026-02-24 07:00:50
3908,ontimemgmt.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:22:10.946308,2026-02-24 07:00:50,2026-02-24 07:00:50
3909,ontimerents.com,rentvine,house2home.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:22:11.344705,2026-02-24 07:00:50,2026-02-24 07:00:50
3910,onward-propertiesco.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:22:12.010670,2026-02-24 07:00:50,2026-02-24 07:00:50
3911,onsiterentalmanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:21:50.640537,2026-02-24 07:00:50,2026-02-24 07:00:50
3912,onyxmgt.com,rentmanager,onyxmgmt.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-14T08:22:45.195520,2026-02-24 07:00:50,2026-02-24 07:00:50
3913,onyxpropertymanager.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:22:46.192732,2026-02-24 07:00:50,2026-02-24 07:00:50
3914,onwenupm.com,unknown,,low,not_found,0,,,2026-02-14T08:22:12.490023,2026-02-24 07:00:50,2026-02-24 07:00:50
3915,opendoorrandr.com,appfolio,opendoor.appfolio.com,high,homepage_fetch,1,http://www.opendoorrandr.com,,2026-02-14T08:23:14.131831,2026-02-24 07:00:50,2026-02-24 07:00:50
3916,openhousepm.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-14T08:23:14.858598,2026-02-24 07:00:50,2026-02-24 07:00:50
3917,openpathrealty.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:23:15.165002,2026-02-24 07:00:50,2026-02-24 07:00:50
3918,onsightpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:21:43.748370,2026-02-24 07:00:50,2026-02-24 07:00:50
3919,openworldproperties.com,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:23:15.804283,2026-02-24 07:00:50,2026-02-24 07:00:50
3920,openwindowpm.com,buildium,openwindowpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:23:15.596889,2026-02-24 07:00:50,2026-02-24 07:00:50
3921,opendoorpmg.com,unknown,,low,not_found,0,,,2026-02-14T08:22:48.661632,2026-02-24 07:00:50,2026-02-24 07:00:50
3922,opportunityrealtyllc.com,unknown,,low,not_found,0,,,2026-02-14T08:23:20.374204,2026-02-24 07:00:50,2026-02-24 07:00:50
3923,optimumest.com,unknown,,low,not_found,0,,,2026-02-14T08:23:33.123889,2026-02-24 07:00:50,2026-02-24 07:00:50
3924,opmllcrealestate.com,unknown,,low,not_found,0,,,2026-02-14T08:23:16.306932,2026-02-24 07:00:50,2026-02-24 07:00:50
3925,optimumpm.com,vantaca,,high,link_redirect:followed_link:owner portal login,0,,,2026-02-14T08:24:11.584383,2026-02-24 07:00:50,2026-02-24 07:00:50
3926,optionmsi.com,appfolio,,high,secondary_page:/tenant-portal/,0,,,2026-02-14T08:24:35.625706,2026-02-24 07:00:50,2026-02-24 07:00:50
3927,oracleproperties.co,rentvine,oracleproperties.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:25:10.648942,2026-02-24 07:00:50,2026-02-24 07:00:50
3928,orange4rent.com,appfolio,dvgrealty.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:25:10.872297,2026-02-24 07:00:50,2026-02-24 07:00:50
3929,orangecountypropertymanagement.com,appfolio,orangecountypm.appfolio.com,high,homepage_fetch,1,http://www.orangecountypropertymanagement.com,,2026-02-14T08:25:14.740888,2026-02-24 07:00:50,2026-02-24 07:00:50
3930,orangedoorpropertymanagement.com,buildium,signin.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-14T08:25:15.801640,2026-02-24 07:00:50,2026-02-24 07:00:50
3931,optimuspropertiesllc.com,unknown,,low,not_found,0,,,2026-02-14T08:24:28.414449,2026-02-24 07:00:50,2026-02-24 07:00:50
3932,orangepin.co,doorloop,orangepin.app.doorloop.com,high,homepage_fetch,0,,,2026-02-14T08:25:29.247782,2026-02-24 07:00:50,2026-02-24 07:00:50
3933,orangepropertymanager.com,rentvine,goodstewardpm.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:25:29.551379,2026-02-24 07:00:50,2026-02-24 07:00:50
3934,opulentproperty.com,unknown,,low,not_found,0,,,2026-02-14T08:24:54.187623,2026-02-24 07:00:50,2026-02-24 07:00:50
3935,orangerealtygroup.com,appfolio,orangerealty.appfolio.com,high,homepage_fetch,1,http://www.orangerealtygroup.com,,2026-02-14T08:25:50.005974,2026-02-24 07:00:50,2026-02-24 07:00:50
3936,oregoncampusrentals.com,rentvine,campusconnectionpropertymanagement.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:25:50.533668,2026-02-24 07:00:50,2026-02-24 07:00:50
3937,orangeflagmanagement.com,unknown,,low,not_found,0,,,2026-02-14T08:25:19.909229,2026-02-24 07:00:50,2026-02-24 07:00:50
3938,orangerealest.com,unknown,,low,not_found,0,,,2026-02-14T08:25:30.232347,2026-02-24 07:00:50,2026-02-24 07:00:50
3939,orionmanagementbloomington.com,rentmanager,orion.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-14T08:26:13.616581,2026-02-24 07:00:50,2026-02-24 07:00:50
3940,orgbayarea.com,unknown,,low,not_found,0,,,2026-02-14T08:25:50.939890,2026-02-24 07:00:50,2026-02-24 07:00:50
3941,orlando-property-management.com,appfolio,evernest.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:26:35.397660,2026-02-24 07:00:50,2026-02-24 07:00:50
3942,orlando-propertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-14T08:26:35.887135,2026-02-24 07:00:50,2026-02-24 07:00:50
3943,orivalproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:26:17.806955,2026-02-24 07:00:50,2026-02-24 07:00:50
3944,orlandopmrealty.com,rentecdirect,,high,homepage_fetch,0,,,2026-02-14T08:27:10.734352,2026-02-24 07:00:50,2026-02-24 07:00:50
3945,orisrealty.com,unknown,,low,not_found,0,,,2026-02-14T08:26:15.191385,2026-02-24 07:00:50,2026-02-24 07:00:50
3946,orlandopropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-14T08:27:18.438969,2026-02-24 07:00:50,2026-02-24 07:00:50
3947,orlandopropertymanagementexecs.com,appfolio,condometropolis.appfolio.com,high,homepage_fetch,1,http://www.orlandopropertymanagementexecs.com,,2026-02-14T08:27:19.161661,2026-02-24 07:00:50,2026-02-24 07:00:50
3948,orlandoinlandrealty.com,unknown,,low,not_found,0,,,2026-02-14T08:26:36.495251,2026-02-24 07:00:50,2026-02-24 07:00:50
3949,orlandorentz.com,appfolio,orlandorentz.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:27:31.144070,2026-02-24 07:00:50,2026-02-24 07:00:50
3950,oroszproperties.com,appfolio,oroszproperties.appfolio.com,high,homepage_fetch,1,http://www.oroszproperties.com,,2026-02-14T08:27:31.923720,2026-02-24 07:00:50,2026-02-24 07:00:50
3951,orlandoproperty.management,unknown,,low,not_found,0,,,2026-02-14T08:27:11.023069,2026-02-24 07:00:50,2026-02-24 07:00:50
3952,ospreyrentalmanagement.com,appfolio,ospreypm.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:28:14.534557,2026-02-24 07:00:50,2026-02-24 07:00:50
3953,ostopm.com,rentvine,ostopm.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:28:15.062002,2026-02-24 07:00:50,2026-02-24 07:00:50
3954,ospmanage.com,unknown,,low,not_found,0,,,2026-02-14T08:27:32.692657,2026-02-24 07:00:50,2026-02-24 07:00:50
3955,ourhouseyourhomepm.com,buildium,ourhouseyourhomepropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:28:27.419043,2026-02-24 07:00:50,2026-02-24 07:00:50
3956,ourtownpm.com,buildium,ourtown.managebuilding.com,high,homepage_fetch,0,,,2026-02-14T08:28:28.392525,2026-02-24 07:00:50,2026-02-24 07:00:50
3957,orlandorentalspropertymanagementcompany.com,unknown,,low,not_found,0,,,2026-02-14T08:27:20.472896,2026-02-24 07:00:50,2026-02-24 07:00:50
3958,outfastpropertymanagement.com,appfolio,outfastpropertymgmt.appfolio.com,high,homepage_fetch,1,http://www.outfastpropertymanagement.com,,2026-02-14T08:28:36.171898,2026-02-24 07:00:50,2026-02-24 07:00:50
3959,overcashrealestate.com,appfolio,overcashre.appfolio.com,high,homepage_fetch,1,,,2026-02-14T08:28:38.022855,2026-02-24 07:00:50,2026-02-24 07:00:50
3960,ottermanagement.com,appfolio,ottermanagement.appfolio.com,high,subdomain_probe,1,https://ottermanagement.com,,2026-02-14T08:28:15.751848,2026-02-24 07:00:50,2026-02-24 07:00:50
3961,ourtownrents.com,unknown,,low,not_found,0,,,2026-02-14T08:28:30.089424,2026-02-24 07:00:50,2026-02-24 07:00:50
3962,overwatchrem.com,appfolio,paradisemgmt.appfolio.com,low,homepage_fetch,0,,,2026-02-14T08:29:16.211715,2026-02-24 07:00:50,2026-02-24 07:00:50
3963,owensmanagementgroup.com,rentvine,owensmanagementgroupllc.rentvine.com,high,homepage_fetch,0,,,2026-02-14T08:29:16.850193,2026-02-24 07:00:50,2026-02-24 07:00:50
3964,onslowcountyproperties.com,unknown,,low,not_found,0,,,2026-02-14T08:21:55.111118,2026-02-24 07:00:50,2026-02-24 07:00:50
3965,ownerspm.net,appfolio,,high,homepage_fetch,0,,,2026-02-14T08:29:27.540951,2026-02-24 07:00:50,2026-02-24 07:00:50
3966,overland-properties.com,unknown,,low,not_found,0,,,2026-02-14T08:28:38.717367,2026-02-24 07:00:50,2026-02-24 07:00:50
3967,overwatchhomeservices.com,unknown,,low,not_found,0,,,2026-02-14T08:29:07.921541,2026-02-24 07:00:50,2026-02-24 07:00:50
3968,ownbuffalo.com,unknown,,low,not_found,0,,,2026-02-14T08:29:17.620995,2026-02-24 07:00:50,2026-02-24 07:00:50
3969,oxfordcompanies.com,yardi,,high,secondary_page:/contact/,0,,,2026-02-14T08:30:00.136350,2026-02-24 07:00:50,2026-02-24 07:00:50
3970,ownitdetroit.com,unknown,,low,not_found,0,,,2026-02-14T08:29:27.959384,2026-02-24 07:00:50,2026-02-24 07:00:50
